data,trip_creation_time,route_type,trip_uuid,source_name,destination_name,start_scan_to_end_scan,od_time_diff_hour,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,segment_actual_time_sum,segment_osrm_distance_sum,segment_osrm_time_sum,hour,day,weekday,week,month,source_state,destination_state,source_city,source_place,destination_city,destination_place
1,2018-09-12 00:39:30.747127,1,trip-153671277074687197,dindigul_central_d_1 (tamil nadu),palani_rjndrard_d (tamil nadu),0.3514879634399966,0.361003598782305,0.7887126148643405,0.7812296889357828,3.4640787179788695,1.1822349473154223,0.7842695615202023,1.0652270674312954,3.0538441971537633,0,12,2,37,9,Tamil Nadu,Tamil Nadu,Dindigul,Central,Palani,Rjndrard
1,2018-09-12 00:39:57.915096,1,trip-153671279791474803,jalandhar_dc (punjab),jalandhar_dc (punjab),-0.21592502805877145,-0.20881503810768023,0.16349892447774478,-0.10403593142884479,-0.08903955340450993,0.02735692505479939,-0.09418763625167552,-0.04602271595254913,-0.17472401834277426,0,12,2,37,9,Punjab,Punjab,Jalandhar,Dc,Jalandhar,Dc
1,2018-09-12 00:41:16.117700,0,trip-153671287611744830,faridabad_mthurard_l (haryana),gurgaon_bilaspur_hb (haryana),-0.5485464368683941,-0.5495589690105371,-0.34560011272964514,-0.27476572964202295,-0.19964245679387582,-0.23138035067988955,-0.29152222415695245,-0.11391891914921438,-0.06166131818919903,0,12,2,37,9,Haryana,Haryana,Faridabad,Mthurard,Gurgaon,Bilaspur
1,2018-09-12 00:41:33.744568,0,trip-153671289374432394,chandigarh_mullanpr_dc (chandigarh),chandigarh_mehmdpur_h (punjab),-0.153313939341666,-0.15506083646762392,0.18765863857769238,-0.02815602111187671,0.3257213343056122,0.14814445737110468,-0.04962821317629042,0.00860980743485088,0.29008930451081283,0,12,2,37,9,Chandigarh,Punjab,Chandigarh,Mullanpr,Chandigarh,Mehmdpur
1,2018-09-12 00:42:06.812144,0,trip-153671292681185799,mumbai hub (maharashtra),mumbai_sanpada_i (maharashtra),-0.9594317065743986,-0.9613621671595758,-0.8164379798011748,-0.8185717535802942,-0.8356091512827297,-0.7865523670792957,-0.8198696691936616,-0.8087686795387968,-0.8656627415035119,0,12,2,37,9,Maharashtra,Maharashtra,Mumbai,Mumbai Hub,Mumbai,Sanpada
1,2018-09-12 00:44:24.636038,1,trip-153671306463580546,deoli_central_dpp_2 (maharashtra),yavatmal_jajudpp_d (maharashtra),-0.8655150734987404,-0.8644694652039112,-0.3588464441696815,-0.5909320226293899,-0.559101892809315,-0.4434153320955535,-0.5907069219488239,-0.48463855888179525,-0.6144122967177891,0,12,2,37,9,Maharashtra,Maharashtra,Deoli,Central,Yavatmal,Jajudpp
1,2018-09-12 00:44:36.229517,0,trip-153671307622926083,pandharpur_rajcmplx_d (maharashtra),sangola_central_dpp_2 (maharashtra),-0.5250672785994795,-0.5254847042294281,0.03530979469715464,-0.23682577448353892,0.13216625337422186,0.007909173251012962,-0.24059716921365515,-0.0583139790327955,-0.03653627371062675,0,12,2,37,9,Maharashtra,Maharashtra,Pandharpur,Rajcmplx,Sangola,Central
1,2018-09-12 00:45:06.834828,0,trip-153671310683457427,ccu_beliaghata_dpc (west bengal),kolkata_dankuni_hb (west bengal),-0.4428902246582787,-0.44411330173296604,-0.785088156797088,-0.7932784501413048,-0.8079584254353882,-0.7910732045493571,-0.7880415098541007,-0.813038031945596,-0.8279751747856534,0,12,2,37,9,West Bengal,West Bengal,Kolkata,Beliaghata,Kolkata,Dankuni
1,2018-09-12 00:45:43.686070,0,trip-153671314368581111,bhandara_rjnaidpp_d (maharashtra),savner_wagodha_d (maharashtra),0.05799848507856484,0.0594334809725048,0.5020027997679359,0.42712344078993175,0.33954669722928293,0.4703788995474816,0.40869728131338495,0.3909393857282135,0.22727669331438213,0,12,2,37,9,Maharashtra,Maharashtra,Bhandara,Rjnaidpp,Savner,Wagodha
1,2018-09-12 00:46:48.079257,0,trip-153671320807895983,fbd_balabhgarh_dpc (haryana),fbd_balabhgarh_dpc (haryana),-0.239404186327686,-0.23678250420430452,0.05430602456577185,-0.2052091451848022,-0.29641999725957097,-0.13124530803602857,-0.21513464174200653,-0.18796602729559608,-0.3882868964106386,0,12,2,37,9,Haryana,Haryana,Faridabad,Balabhgarh,Faridabad,Balabhgarh
